filename,title
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4417.tif,a brown pond lies in the forest nearby the yellow river .
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4417.tif,"Several reservoirs are built on a trapezoidal belt, between the road and the square building, with some trees on it."
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4417.tif,Several reservoirs with some trees were built on the trapezoidal driveway between the road and the square building.
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4417.tif,eight storage tanks in two lines are near some green trees .
/xiaolin/xyq/RS/Datasets/RSITMD/images/storagetanks_4417.tif,Several reservoirs were built on the trapezoid between a street and a square building with several trees.
/xiaolin/xyq/RS/Datasets/RSITMD/images/viaduct_4530.tif,a diamand shaped viaduct is next to some old buildings .
/xiaolin/xyq/RS/Datasets/RSITMD/images/viaduct_4530.tif,Two rows of green trees and grass
/xiaolin/xyq/RS/Datasets/RSITMD/images/viaduct_4530.tif,There are many buildings in the school.
/xiaolin/xyq/RS/Datasets/RSITMD/images/viaduct_4530.tif,Many viaducts are built on this land.
/xiaolin/xyq/RS/Datasets/RSITMD/images/viaduct_4530.tif,"This is a viaduct with two rings, close to some buildings, trees and lawns."
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4184.tif,Large stadium surrounded by lush trees.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4184.tif,There are four intersections in the dense business district
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4184.tif,The stadium is on a stadium near several buildings.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4184.tif,There are a lot of people on the street
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4184.tif,The stadium is surrounded by thick trees.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2222.tif,"The community has several buildings, thick trees and small swimming pools."
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2222.tif,The scenery in the park is beautiful.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2222.tif,"The community contains several buildings, exuberant trees and a small swimming pool."
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2222.tif,An L-shaped pale green pond is surrounded by white buildings
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2222.tif,There are some cars parked nearby.
/xiaolin/xyq/RS/Datasets/RSITMD/images/desert_1554.tif,The mound is covered with Kosa.
/xiaolin/xyq/RS/Datasets/RSITMD/images/desert_1554.tif,The mound is covered with yellow sand.
/xiaolin/xyq/RS/Datasets/RSITMD/images/desert_1554.tif,Here are a parking lot and a soccer field next to some tennis fields.
/xiaolin/xyq/RS/Datasets/RSITMD/images/desert_1554.tif,is a irregular circular pond with moss green water in the middle .
/xiaolin/xyq/RS/Datasets/RSITMD/images/desert_1554.tif,There are two yellow roofs on the side of the road.
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2572.tif,There are four green lakes in the middle of the Green Park
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2572.tif,"On the left side of the river is the city, on the right side is a large forest."
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2572.tif,The dark blue pond is surrounded by green trees.
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2572.tif,There are many green plants and parking lots around the stadium.
/xiaolin/xyq/RS/Datasets/RSITMD/images/park_2572.tif,There are four dark green lakes in the middle of the green park.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4197.tif,The railway station has several curved railways.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4197.tif,There is a green grass in the sports tube.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4197.tif,There is a green lawn in the sports pipe.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4197.tif,There is a stadium by the road.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4197.tif,next to the prairie is a clearing .
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3481.tif,is a river moss green water through the plants in it .
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3481.tif,a river though the plants and field while some residential on either hand .
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3481.tif,A river with moss green water while many plants and houses are surrounded.
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3481.tif,a river with dark water through the residential area in it .
/xiaolin/xyq/RS/Datasets/RSITMD/images/river_3481.tif,A river with mossy green water surrounded by many plants and houses.
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3858.tif,An outdoor swimming pool was built next to the house.
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3858.tif,The outdoor swimming pool is built next to the house.
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3858.tif,the outdoor pool was built next to the house.
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3858.tif,The outdoor pool was built next to the house.
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3858.tif,An outdoor swimming pool was built next to the house.
/xiaolin/xyq/RS/Datasets/RSITMD/images/center_1022.tif,There is a corner next to the triangular white conference center.
/xiaolin/xyq/RS/Datasets/RSITMD/images/center_1022.tif,pool of water is hidden blue next to sand .
/xiaolin/xyq/RS/Datasets/RSITMD/images/center_1022.tif,"Next to the triangular white conference center, there are some plants."
/xiaolin/xyq/RS/Datasets/RSITMD/images/center_1022.tif,There are several plants beside the triangular white conference center.
/xiaolin/xyq/RS/Datasets/RSITMD/images/center_1022.tif,There are two spherical storage tanks on the ground.
/xiaolin/xyq/RS/Datasets/RSITMD/images/meadow_2114.tif,The grassland here is yellow and yellow.
/xiaolin/xyq/RS/Datasets/RSITMD/images/meadow_2114.tif,There are dense residential areas near the viaduct.
/xiaolin/xyq/RS/Datasets/RSITMD/images/meadow_2114.tif,The grass here is parched and yellow.
/xiaolin/xyq/RS/Datasets/RSITMD/images/meadow_2114.tif,This Earth built a Great Lake.
/xiaolin/xyq/RS/Datasets/RSITMD/images/meadow_2114.tif,"Many houses are on the lawn, like a ring."
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2247.tif,The house is a road with many trees.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2247.tif,Some green trees and several parking lots around the square building.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2247.tif,It's like a circular container.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2247.tif,Some white snow covers part of the Khaki mountain.
/xiaolin/xyq/RS/Datasets/RSITMD/images/mediumresidential_2247.tif,The car next to the house in the neighborhood is bright black.
/xiaolin/xyq/RS/Datasets/RSITMD/images/meadow_2170.tif,The grassland has vertical texture.
/xiaolin/xyq/RS/Datasets/RSITMD/images/meadow_2170.tif,A house with two houses and a swimming pool is surrounded by many plants.
/xiaolin/xyq/RS/Datasets/RSITMD/images/meadow_2170.tif,Small farms consist of grass and crops.
/xiaolin/xyq/RS/Datasets/RSITMD/images/meadow_2170.tif,The grass is sparse and bare in some places.
/xiaolin/xyq/RS/Datasets/RSITMD/images/meadow_2170.tif,There are many bicycles beside the bucket.
/xiaolin/xyq/RS/Datasets/RSITMD/images/denseresidential_1505.tif,a large teaching building lies in this school surrounded by dense residential houses .
/xiaolin/xyq/RS/Datasets/RSITMD/images/denseresidential_1505.tif,Rows of buildings are separated by winding roads.
/xiaolin/xyq/RS/Datasets/RSITMD/images/denseresidential_1505.tif,this resort is surround by a road circle and a port crammed with boats .
/xiaolin/xyq/RS/Datasets/RSITMD/images/denseresidential_1505.tif,Four red-fuselage aircraft were parked on both sides of a white building with an airstrip in the middle.
/xiaolin/xyq/RS/Datasets/RSITMD/images/denseresidential_1505.tif,"Near farmland, there is a residential area with a compact built house with red roof of brick."
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_930.tif,The cars in the parking lot are too crowded to see more space.
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_930.tif,A group of blue roofed factories sits between the road and the farmland.
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_930.tif,"A bridge is on a river. There are several farmland and several buildings on the river, and a pond is on both sides."
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_930.tif,The bridge is located on a river with many farmland and buildings and ponds on both sides.
/xiaolin/xyq/RS/Datasets/RSITMD/images/bridge_930.tif,The church is near the train of green planes.
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3882.tif,The intersection gives a road that crosses the blue river directly.
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3882.tif,"There is a house by the river, surrounded by trees."
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3882.tif,The house surrounded by trees is near a river.
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3882.tif,this house is surrounded by the circle of trees .
/xiaolin/xyq/RS/Datasets/RSITMD/images/sparseresidential_3882.tif,Nearby rivers and trees
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3639.tif,The color of the school building is very simple.
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3639.tif,There is a swimming pool next to the brown roof.
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3639.tif,The color of the school building is very simple.
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3639.tif,The color of the school building is very simple.
/xiaolin/xyq/RS/Datasets/RSITMD/images/school_3639.tif,The color of the school building is very simple.
/xiaolin/xyq/RS/Datasets/RSITMD/images/industrial_2059.tif,Many industrial areas in the factory.
/xiaolin/xyq/RS/Datasets/RSITMD/images/industrial_2059.tif,There is a deserted road in some farmland.
/xiaolin/xyq/RS/Datasets/RSITMD/images/industrial_2059.tif,Many green planes have branches and bridges on both sides of the river.
/xiaolin/xyq/RS/Datasets/RSITMD/images/industrial_2059.tif,There is no point between trees in the forest.
/xiaolin/xyq/RS/Datasets/RSITMD/images/industrial_2059.tif,There's a stream in the brown data area.
/xiaolin/xyq/RS/Datasets/RSITMD/images/desert_1643.tif,This is cast high from top to top.
/xiaolin/xyq/RS/Datasets/RSITMD/images/desert_1643.tif,there are some marks on the slope .
/xiaolin/xyq/RS/Datasets/RSITMD/images/desert_1643.tif,It's a high pitch from bottom to top.
/xiaolin/xyq/RS/Datasets/RSITMD/images/desert_1643.tif,It's a top to bottom treble.
/xiaolin/xyq/RS/Datasets/RSITMD/images/desert_1643.tif,This is a high-pitched shot from top to bottom.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2755.tif,There is a red band on the side of the soccer field.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2755.tif,Here you have a long red truck and a green soccer field on its side.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2755.tif,There is a green football field with a long red track beside it.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2755.tif,There is a red band on the side of the football field.
/xiaolin/xyq/RS/Datasets/RSITMD/images/playground_2755.tif,"Next to a small football field is a brown, bare land"
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4229.tif,The square has a square square in the square.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4229.tif,There is a round square Stadium on the square.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4229.tif,this is an aesthetic rectangular stadium with white roofs covering its bleachers .
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4229.tif,Straight roads span the spectacular green fields.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4229.tif,On the square there is a square stadium rounded on a square.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4163.tif,the football field with a red athletic track has a ring of silvery oval ceiling .
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4163.tif,The stadium has a metal roof and the surrounding buildings and trees are arranged radially.
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4163.tif,"The stadium has a metal roof, and the surrounding buildings and trees are radially distributed."
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4163.tif,There is a square swimming pool under a grey airringbone building
/xiaolin/xyq/RS/Datasets/RSITMD/images/stadium_4163.tif,The stadium has a metal roof and the surrounding buildings and trees are distributed radially.
/xiaolin/xyq/RS/Datasets/RSITMD/images/parking_2659.tif,Here is square parking with cars that are compact parking in the center and at the end.
/xiaolin/xyq/RS/Datasets/RSITMD/images/parking_2659.tif,There is a green square block in the middle of the playground.
/xiaolin/xyq/RS/Datasets/RSITMD/images/parking_2659.tif,Here is a square parking with cars parked compactly in the middle and on the edges.
/xiaolin/xyq/RS/Datasets/RSITMD/images/parking_2659.tif,This is a parking lot with a small car in the middle.
/xiaolin/xyq/RS/Datasets/RSITMD/images/parking_2659.tif,Here is a square parking lot with cars compactly parked in the Middle and NAS edges.
/xiaolin/xyq/RS/Datasets/RSITMD/images/airport_600.tif,"It is a lake, several buildings, trees, and lawns."
/xiaolin/xyq/RS/Datasets/RSITMD/images/airport_600.tif,This meadow's grass is dry. It's dry.
/xiaolin/xyq/RS/Datasets/RSITMD/images/airport_600.tif,"The plane stopped at the airport, with a large area of wasteland and some buildings nearby."
/xiaolin/xyq/RS/Datasets/RSITMD/images/airport_600.tif,A plane was parked in an airport with a large area of wasteland and some nearby buildings.
/xiaolin/xyq/RS/Datasets/RSITMD/images/airport_600.tif,Many cars are running the road.
/xiaolin/xyq/RS/Datasets/RSITMD/images/farmland_1742.tif,Many houses are located around the lake.
/xiaolin/xyq/RS/Datasets/RSITMD/images/farmland_1742.tif,These dense houses make up a residential area.
/xiaolin/xyq/RS/Datasets/RSITMD/images/farmland_1742.tif,several ships cruses the torrential wide river with a long bridge across it .
/xiaolin/xyq/RS/Datasets/RSITMD/images/farmland_1742.tif,There are some white or brown land around the green farm.
/xiaolin/xyq/RS/Datasets/RSITMD/images/farmland_1742.tif,There are some white lands or chestnuts to the REDOR of the green farm.
/xiaolin/xyq/RS/Datasets/RSITMD/images/baseballfield_687.tif,The four baseball fields are surrounded by many green trees.
/xiaolin/xyq/RS/Datasets/RSITMD/images/baseballfield_687.tif,The lake is surrounded by a circular road with houses and meadows on each side.
/xiaolin/xyq/RS/Datasets/RSITMD/images/baseballfield_687.tif,The four baseball fields around the Blue House are surrounded by trees.
/xiaolin/xyq/RS/Datasets/RSITMD/images/baseballfield_687.tif,Four baseball fields around the blue house are surrounded by trees.
/xiaolin/xyq/RS/Datasets/RSITMD/images/baseballfield_687.tif,Four baseball fields around the blue house are surrounded by trees.
/xiaolin/xyq/RS/Datasets/RSITMD/images/beach_823.tif,"There are many buildings and green trees in the church, and there are amusement parks and two parking lots."
/xiaolin/xyq/RS/Datasets/RSITMD/images/beach_823.tif,Many people enjoy the sunshine on the curved beach.
/xiaolin/xyq/RS/Datasets/RSITMD/images/beach_823.tif,Many people enjoy the sunshine on the curved beach.
